MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,WindGustDirX,WindGustDirY,WindDir9amX,WindDir9amY,WindDir3pmX,WindDir3pmY
16.0,35.6,0.0,7.2,12.8,44.0,9.0,24.0,71.24820143884892,51.906474820143885,1020.8,1018.7,1.0,1.0,25.2,34.4,0.0,0.0,0.9129390999389944,0.4080958218391594,-0.4480736161291701,0.8939966636005579,-0.5984600690578581,-0.8011526357338306
8.8,13.8,1.0,0.8,1.1,44.0,26.0,26.0,99.0,94.0,1025.8,1025.7,8.0,8.0,10.8,13.0,0.0,1.0,0.9843819506325049,-0.17604594647121138,0.9843819506325049,-0.17604594647121138,0.9843819506325049,-0.17604594647121138
5.0,19.5,0.2,4.2,10.6,65.0,33.0,37.0,59.0,37.0,1017.4,1011.2,1.0,7.0,11.9,18.6,0.0,1.0,0.36731936773024515,-0.9300948780045254,1.0,0.0,-0.2194105534967032,-0.9756326199006828
-1.7,18.8,0.0,4.206748466257667,7.4165467625899275,20.0,0.0,9.0,76.0,37.0,1026.2,1023.7,5.1193415637860085,4.787610619469026,6.8,17.3,0.0,0.0,-0.9454304232544339,-0.32582405495135236,0.0,0.0,-0.9454304232544339,-0.32582405495135236
11.7,30.7,0.0,11.4,13.9,30.0,15.0,11.0,52.0,23.0,1016.7,1013.5,0.0,2.0,18.9,28.0,0.0,0.0,0.13233681049883228,0.9912048065798491,-0.04422762066183891,-0.999021480034635,-0.7739002269689113,0.6333075387972795
11.3,23.5,0.0,3.983870967741934,7.656391491519734,61.0,19.0,24.0,57.0,29.0,1005.1,1004.9,4.391111111111111,4.919354838709677,14.2,21.8,0.0,0.0,0.13233681049883228,0.9912048065798491,0.13233681049883228,0.9912048065798491,0.36731936773024515,-0.9300948780045254
17.0,29.8,1.0,5.420289231739704,7.656391491519734,31.0,6.0,17.0,86.0,48.0,1017.4989079446407,1015.1470960504763,4.585565349855053,4.580450105286398,18.5,28.2,0.0,0.0,-0.8733046400935156,-0.4871745124605095,-0.8733046400935156,-0.4871745124605095,-0.8733046400935156,-0.4871745124605095
11.3,26.5,0.0,5.420289231739704,7.656391491519734,56.0,19.0,31.0,46.0,26.0,1004.5,1003.2,6.465648854961832,5.432624113475177,19.7,25.7,0.0,0.0,-0.9454304232544339,-0.32582405495135236,0.9843819506325049,-0.17604594647121138,-0.9454304232544339,-0.32582405495135236
10.6,13.6,0.0,2.6,0.0,30.0,19.0,9.0,70.0,67.0,1022.9,1021.1,8.0,8.0,11.6,12.9,0.0,0.0,-0.04422762066183891,-0.999021480034635,-0.4480736161291701,0.8939966636005579,0.5253219888177297,0.8509035245341184
14.3,20.7,0.0,8.0,6.7,41.0,9.0,20.0,83.0,49.0,1019.5,1018.9,7.0,3.0,15.0,18.9,0.0,0.0,0.13233681049883228,0.9912048065798491,-0.9960878351411849,0.08836868610400142,0.13233681049883228,0.9912048065798491
17.4,29.3,0.0,23.8,9.329,46.0,20.0,31.0,59.0,32.0,1007.8,1006.5,1.0,4.0,21.5,27.4,0.0,0.0,0.9843819506325049,-0.17604594647121138,-0.7739002269689113,0.6333075387972795,-0.7739002269689113,0.6333075387972795
7.2,20.8,0.0,2.4,10.2,35.0,22.0,6.0,60.0,27.0,1017.9,1014.3,3.0,2.0,9.9,20.3,0.0,0.0,0.9843819506325049,-0.17604594647121138,0.9843819506325049,-0.17604594647121138,0.6669156003948422,0.7451332645574127
3.5,19.2,0.0,2.6,7.656391491519734,30.0,9.0,13.0,74.0,53.0,1024.1,1021.6,4.391111111111111,6.0,12.3,18.0,0.0,0.0,-0.5984600690578581,-0.8011526357338306,-0.5984600690578581,-0.8011526357338306,0.9129390999389944,0.4080958218391594
1.8,14.3,1.8,1.4,6.0,19.0,9.0,7.0,78.0,55.0,1031.1,1028.0,4.0,3.0,6.6,13.5,1.0,0.0,-0.9454304232544339,-0.32582405495135236,0.6669156003948422,0.7451332645574127,0.13233681049883228,0.9912048065798491
9.9,23.8,0.0,6.2,8.4,41.0,11.0,20.0,40.0,23.0,1027.5,1023.6,3.0,4.0,15.5,22.7,0.0,0.0,-0.4480736161291701,0.8939966636005579,0.8268371568000089,-0.562441389066343,0.5253219888177297,0.8509035245341184
26.0,32.0,0.0,10.8,9.4,44.0,24.0,24.0,65.0,61.0,1010.2,1008.4,6.0,7.0,30.2,30.8,0.0,0.0,-0.4480736161291701,0.8939966636005579,-0.04422762066183891,-0.999021480034635,-0.04422762066183891,-0.999021480034635
12.5,28.5,0.0,7.8,2.6,54.0,17.0,11.0,37.0,35.0,1012.1,1008.1,7.0,7.0,23.8,25.3,0.0,0.0,1.0,0.0,1.0,0.0,0.5253219888177297,0.8509035245341184
7.4,21.4,0.0,4.823076923076924,7.656391491519734,43.0,11.0,20.0,49.0,31.0,997.8,996.7,6.310344827586207,5.348484848484849,13.3,20.8,0.0,0.0,-0.7739002269689113,0.6333075387972795,-0.2194105534967032,-0.9756326199006828,-0.9454304232544339,-0.32582405495135236
5.9,22.3,0.0,3.8,10.3,37.0,17.0,17.0,45.0,19.0,1023.2,1019.6,0.0,0.0,13.4,21.1,0.0,0.0,1.0,0.0,-0.8733046400935156,-0.4871745124605095,1.0,0.0
12.8,20.1,0.8,2.6,3.7,22.0,4.0,9.0,87.0,72.0,1017.7,1015.9,7.0,6.0,14.9,19.0,0.0,1.0,0.36731936773024515,-0.9300948780045254,0.5253219888177297,0.8509035245341184,0.9843819506325049,-0.17604594647121138
2.8,16.5,0.6,0.8,8.354716981132079,26.0,7.0,13.0,89.0,53.0,1020.9,1019.1,1.0,5.0,9.9,15.1,0.0,0.0,0.36731936773024515,-0.9300948780045254,-0.7739002269689113,0.6333075387972795,0.36731936773024515,-0.9300948780045254
16.6,30.9,5.6,5.420289231739704,7.656391491519734,34.00714285714286,2.0,19.0,99.0,54.0,1008.9,1009.6,4.585565349855053,4.580450105286398,20.3,29.6,1.0,0.20714285714285716,0.0,0.0,0.36731936773024515,-0.9300948780045254,-0.4480736161291701,0.8939966636005579
23.5,27.4,1.6514285714285706,5.975641025641025,0.0,72.0,13.0,15.0,37.0,42.0,1012.1,1008.8,4.585565349855053,4.580450105286398,24.8,26.7,0.21785714285714286,0.0,-0.9960878351411849,0.08836868610400142,0.5253219888177297,0.8509035245341184,-0.4480736161291701,0.8939966636005579
18.4,28.6,0.0,5.420289231739704,7.656391491519734,39.0,2.0,24.0,78.0,55.0,1013.5,1012.1,4.585565349855053,4.580450105286398,20.1,26.0,0.0,0.0,-0.9960878351411849,0.08836868610400142,-0.5984600690578581,-0.8011526357338306,-0.9960878351411849,0.08836868610400142
2.3,15.2,15.6,5.420289231739704,9.2,33.0,2.0,17.0,89.0,44.0,1024.1,1021.0,0.0,0.0,7.3,14.4,1.0,0.0,-0.04422762066183891,-0.999021480034635,0.36731936773024515,-0.9300948780045254,-0.4480736161291701,0.8939966636005579
7.7,18.7,12.0,3.4,5.8,59.0,24.0,22.0,44.0,44.0,1009.9,1009.4,4.905263157894737,5.058201058201059,12.9,18.4,1.0,0.0,-0.7739002269689113,0.6333075387972795,0.36731936773024515,-0.9300948780045254,-0.7739002269689113,0.6333075387972795
8.5,23.0,0.0,5.420289231739704,7.656391491519734,40.12741330509785,2.0,0.0,82.0,52.0,1017.4989079446407,1015.1470960504763,6.0,6.0,13.6,21.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.6,17.7,0.0,5.4,11.0,40.37299035369775,7.0,30.0,59.0,29.0,1022.2,1018.5,1.0,4.787610619469026,11.8,17.0,0.0,0.20972644376899696,0.0,0.0,0.6669156003948422,0.7451332645574127,-0.9454304232544339,-0.32582405495135236
17.0,36.5,0.0,8.0,7.656391491519734,56.0,13.0,26.0,35.0,44.06578947368421,1016.1,1010.8,3.0,3.048780487804878,25.0,33.899999999999984,0.0,0.0,0.9129390999389944,0.4080958218391594,-0.04422762066183891,-0.999021480034635,0.8268371568000089,-0.562441389066343
11.0,21.4,0.0,5.420289231739704,7.656391491519734,43.0,11.0,24.0,54.0,47.0,1021.7,1017.6,4.585565349855053,4.580450105286398,17.1,20.1,0.0,0.0,-0.9960878351411849,0.08836868610400142,-0.4480736161291701,0.8939966636005579,-0.9960878351411849,0.08836868610400142
22.4,30.8,145.2,6.23776435045317,3.1,54.0,13.0,17.0,83.0,75.0,1006.1,1002.8,7.0,7.0,25.2,29.8,1.0,0.0,-0.5984600690578581,-0.8011526357338306,-0.7739002269689113,0.6333075387972795,0.6669156003948422,0.7451332645574127
20.1,25.2,25.0,5.420289231739704,7.656391491519734,24.0,11.0,9.0,100.0,86.0,1014.6,1011.3,4.585565349855053,4.580450105286398,21.8,24.6,1.0,1.0,0.9129390999389944,0.4080958218391594,0.13233681049883228,0.9912048065798491,0.6669156003948422,0.7451332645574127
17.7,25.4,1.2,2.4,2.8,41.0,15.0,26.0,62.0,58.0,1020.5,1019.0,7.0,8.0,22.0,23.0,1.0,0.0,0.5253219888177297,0.8509035245341184,-0.4480736161291701,0.8939966636005579,0.5253219888177297,0.8509035245341184
17.1,33.7,0.0,5.420289231739704,7.656391491519734,50.0,19.0,6.0,40.0,19.0,1007.0,1007.2,2.0,6.206896551724138,23.6,31.8,0.0,0.0,-0.8733046400935156,-0.4871745124605095,-0.5984600690578581,-0.8011526357338306,0.8268371568000089,-0.562441389066343
26.7,34.2,0.0,8.0,7.8,44.0,15.0,20.0,74.0,60.0,1010.3,1007.0,3.0,6.0,30.0,32.9,0.0,1.0,0.5253219888177297,0.8509035245341184,-0.5984600690578581,-0.8011526357338306,-0.2194105534967032,-0.9756326199006828
8.1,12.8,38.2,4.823076923076924,7.656391491519734,30.0,7.0,15.0,97.0,79.0,1016.4244343891401,1014.5334841628966,8.0,6.0,9.6,12.4,1.0,1.0,0.6669156003948422,0.7451332645574127,0.6669156003948422,0.7451332645574127,-0.2194105534967032,-0.9756326199006828
16.2,23.7,3.2,5.420289231739704,7.656391491519734,40.12741330509785,0.0,11.0,77.0,72.0,1017.4989079446407,1015.1470960504763,7.0,8.0,21.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9960878351411849,0.08836868610400142
13.6,25.4,2.1738461538461538,5.420289231739704,8.9,48.0,11.0,30.0,59.0,52.0,1013.6,1012.0,8.0,8.0,19.1,22.3,0.19615384615384615,0.13725490196078433,0.36731936773024515,-0.9300948780045254,-0.5984600690578581,-0.8011526357338306,0.36731936773024515,-0.9300948780045254
12.7,19.6,9.4,4.6,10.3,52.0,28.0,33.0,70.0,51.0,1015.1,1015.2,7.0,6.0,14.5,18.1,1.0,0.0,-0.5984600690578581,-0.8011526357338306,-0.9960878351411849,0.08836868610400142,0.9129390999389944,0.4080958218391594
0.1,6.2,0.0,5.420289231739704,7.656391491519734,35.0,17.0,13.0,19.0,39.0,1017.4989079446407,1015.1470960504763,4.585565349855053,4.580450105286398,2.7,4.7,0.0,0.0,-0.7739002269689113,0.6333075387972795,-0.7739002269689113,0.6333075387972795,0.36731936773024515,-0.9300948780045254
1.7,19.9,0.0,8.840433212996391,9.649186991869916,37.0,15.0,17.0,41.0,17.0,1022.8,1019.2,2.92619926199262,3.175373134328358,11.8,19.0,0.0,0.0,0.8268371568000089,-0.562441389066343,-0.4480736161291701,0.8939966636005579,0.8268371568000089,-0.562441389066343
9.5,24.3,0.0,2.4,7.656391491519734,28.0,2.0,11.0,79.0,36.0,1019.9,1016.8,6.645161290322581,5.548387096774194,16.6,23.8,0.0,0.0,0.9129390999389944,0.4080958218391594,-0.9960878351411849,0.08836868610400142,0.9129390999389944,0.4080958218391594
8.3,26.0,0.0,5.420289231739704,7.656391491519734,31.0,7.0,15.0,65.0,42.0,1025.5,1022.4,4.585565349855053,4.580450105286398,17.9,25.1,0.0,0.0,0.6669156003948422,0.7451332645574127,-0.4480736161291701,0.8939966636005579,-0.2194105534967032,-0.9756326199006828
1.5,11.0,1.6,3.2,9.6,33.0,11.0,15.0,82.0,36.0,1028.3,1029.0,2.0,1.0,4.0,10.6,1.0,0.0,-0.7739002269689113,0.6333075387972795,-0.7739002269689113,0.6333075387972795,0.13233681049883228,0.9912048065798491
7.2,22.1,0.0,3.7048484848484846,7.304848484848486,37.0,7.0,20.0,91.0,60.0,1021.1,1016.5,5.366141732283465,5.0,11.3,20.5,0.0,0.0,-0.04422762066183891,-0.999021480034635,0.6669156003948422,0.7451332645574127,-0.4480736161291701,0.8939966636005579
5.8,22.0,0.0,2.6,8.354716981132079,22.0,11.0,11.0,36.0,16.0,1024.7,1021.7,0.0,0.0,15.2,21.2,0.0,0.0,0.9843819506325049,-0.17604594647121138,0.5253219888177297,0.8509035245341184,-0.7739002269689113,0.6333075387972795
9.9,24.5,0.2,4.4,7.4474025974025935,19.0,11.0,11.0,89.0,57.0,1023.6,1019.0,1.0,1.0,15.3,23.1,0.0,1.0,0.8268371568000089,-0.562441389066343,-0.9454304232544339,-0.32582405495135236,0.8268371568000089,-0.562441389066343
15.7,29.1,5.8,5.420289231739704,13.2,41.0,9.0,30.0,51.0,42.0,1015.5,1014.5,3.8763440860215055,4.086705202312139,22.9,27.0,1.0,0.0,-0.7739002269689113,0.6333075387972795,-0.9960878351411849,0.08836868610400142,-0.7739002269689113,0.6333075387972795
21.1,30.5,0.6,6.0,10.8,41.0,19.0,17.0,55.0,48.0,1014.8,1010.9,0.0,3.0,25.7,30.1,0.0,0.0,-0.4480736161291701,0.8939966636005579,0.13233681049883228,0.9912048065798491,0.9129390999389944,0.4080958218391594
24.0,33.9,0.0,6.4,11.1,56.0,19.0,31.0,62.0,44.0,1017.3,1011.6,1.0,1.0,28.3,31.5,0.0,1.0,-0.5984600690578581,-0.8011526357338306,0.5253219888177297,0.8509035245341184,1.0,0.0
3.8,20.3,0.0,2.6,10.4,30.0,7.0,15.0,63.0,39.0,1021.8,1018.1,1.0,2.0,12.5,19.2,0.0,0.0,-0.7739002269689113,0.6333075387972795,-0.04422762066183891,-0.999021480034635,-0.7739002269689113,0.6333075387972795
6.1,19.0,0.0,2.0,9.0,40.12741330509785,2.0,2.0,89.0,61.0,1026.8,1024.1,0.0,1.0,8.0,17.0,0.0,0.0,0.0,0.0,0.6669156003948422,0.7451332645574127,0.6669156003948422,0.7451332645574127
9.6,26.043999999999993,0.0,5.420289231739704,9.9,42.62546816479401,20.0,22.0,55.0,38.0,1019.7,1017.4,3.8763440860215055,4.086705202312139,12.7,18.2,0.0,0.0,0.0,0.0,-0.4480736161291701,0.8939966636005579,0.8268371568000089,-0.562441389066343
19.5,26.2,0.0,5.420289231739704,7.656391491519734,40.12741330509785,0.0,9.525581395348837,61.0,68.0,1017.4989079446407,1015.1470960504763,4.0,7.0,22.5,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4,14.7,1.4,1.2,0.2,31.0,13.0,4.0,85.0,100.0,1011.6,1011.5,7.0,7.0,14.0,13.3,1.0,1.0,-0.8733046400935156,-0.4871745124605095,1.0,0.0,-0.9454304232544339,-0.32582405495135236
11.8,20.0,0.0,7.2,8.5,40.12741330509785,7.0,19.0,72.0,62.0,1022.4,1019.1,5.0,6.0,17.6,19.1,0.0,0.0,0.0,0.0,0.8268371568000089,-0.562441389066343,-0.9960878351411849,0.08836868610400142
19.6,39.3,0.0,11.0,11.4,46.0,22.0,17.0,20.0,17.0,1009.6,1008.1,6.0,3.0,33.3,34.6,0.0,0.0,0.5253219888177297,0.8509035245341184,0.5253219888177297,0.8509035245341184,-0.7739002269689113,0.6333075387972795
14.9,24.9,0.0,7.0,0.5,48.0,26.0,20.0,47.0,42.0,1015.0,1011.9,7.0,8.0,20.3,23.2,0.0,1.0,1.0,0.0,1.0,0.0,0.5253219888177297,0.8509035245341184
11.3,18.3,0.0,5.420289231739704,7.656391491519734,35.0,15.0,13.0,76.0,78.0,1021.7,1018.9,4.585565349855053,4.580450105286398,11.9,16.3,0.0,1.0,-0.5984600690578581,-0.8011526357338306,-0.7739002269689113,0.6333075387972795,0.8268371568000089,-0.562441389066343
15.7,20.6,1.4,4.7715355805243425,6.994023904382472,24.0,15.0,13.0,69.0,67.0,1021.8,1018.7,6.0,4.73448275862069,19.2,19.8,1.0,0.0,-0.9960878351411849,0.08836868610400142,0.13233681049883228,0.9912048065798491,0.9129390999389944,0.4080958218391594
13.9,29.1,0.0,4.206748466257667,7.4165467625899275,41.0,11.0,13.0,76.0,43.0,1017.6,1015.2,7.0,4.0,19.3,28.3,0.0,0.0,-0.04422762066183891,-0.999021480034635,-0.4480736161291701,0.8939966636005579,-0.04422762066183891,-0.999021480034635
10.8,18.2,0.0,2.0,1.4,35.0,11.0,17.0,63.0,48.0,1020.8,1015.9,4.585565349855053,4.580450105286398,13.6,18.1,0.0,1.0,1.0,0.0,0.5253219888177297,0.8509035245341184,1.0,0.0
15.5,25.6,0.0,5.2,0.5,19.0,6.0,9.0,95.0,67.0,1006.0,1003.4,7.0,7.0,18.1,24.1,0.0,0.0,0.36731936773024515,-0.9300948780045254,-0.8733046400935156,-0.4871745124605095,-0.7739002269689113,0.6333075387972795
5.7,21.7,0.0,2.6,9.4,81.0,11.0,28.0,48.0,17.0,1007.5,999.3,0.0,1.0,12.1,21.3,0.0,1.0,0.9843819506325049,-0.17604594647121138,1.0,0.0,-0.8733046400935156,-0.4871745124605095
23.3,39.5,0.0,11.2,7.656391491519734,48.0,17.0,20.0,44.0,44.06578947368421,1010.5,1005.3,2.0,3.048780487804878,31.5,33.899999999999984,0.0,0.0,-0.4480736161291701,0.8939966636005579,-0.4480736161291701,0.8939966636005579,-0.04422762066183891,-0.999021480034635
6.0,20.5,0.0,6.4,9.9,17.0,6.0,6.0,57.0,33.0,1020.4,1018.1,0.0,0.0,12.7,20.1,0.0,0.0,-0.7739002269689113,0.6333075387972795,0.36731936773024515,-0.9300948780045254,-0.9454304232544339,-0.32582405495135236
7.3,23.5,0.0,2.4,8.094375000000003,20.0,2.0,11.0,61.0,36.0,1029.3,1026.9,4.585565349855053,4.580450105286398,14.6,23.0,0.0,0.0,1.0,0.0,-0.8733046400935156,-0.4871745124605095,-0.7739002269689113,0.6333075387972795
13.6,20.9,0.4,5.420289231739704,7.656391491519734,41.0,15.0,7.0,49.0,56.0,1022.2,1019.9,2.0,8.0,17.9,18.8,0.0,0.0,0.6669156003948422,0.7451332645574127,0.6669156003948422,0.7451332645574127,-0.04422762066183891,-0.999021480034635
9.4,21.2,0.0,6.960000000000001,7.4474025974025935,35.0,9.0,22.0,59.0,57.0,1020.5,1019.9,7.0,6.0,17.8,19.0,0.0,0.0,-0.9960878351411849,0.08836868610400142,0.9129390999389944,0.4080958218391594,-0.9960878351411849,0.08836868610400142
6.7,19.8,2.243661971830986,5.420289231739704,7.656391491519734,28.0,15.0,17.0,80.0,51.0,1023.5,1018.5,4.585565349855053,4.580450105286398,13.4,19.5,0.2852112676056338,0.33098591549295775,0.6669156003948422,0.7451332645574127,-0.8733046400935156,-0.4871745124605095,0.6669156003948422,0.7451332645574127
9.9,25.1,0.0,4.8,10.3,22.0,6.0,11.0,50.0,29.0,1017.4,1013.0,0.0,0.0,18.0,24.5,0.0,0.0,-0.9454304232544339,-0.32582405495135236,0.36731936773024515,-0.9300948780045254,-0.9454304232544339,-0.32582405495135236
2.7,16.6,0.0,1.6,5.2,35.0,13.0,22.0,76.0,36.0,1018.9,1015.4,4.0,7.0,7.3,15.6,0.0,0.0,1.0,0.0,0.5253219888177297,0.8509035245341184,1.0,0.0
-2.2,6.3,0.0,5.420289231739704,7.656391491519734,33.0,9.0,4.0,94.0,93.0,1017.4989079446407,1015.1470960504763,4.585565349855053,4.580450105286398,1.4,4.2,0.0,0.0,0.8268371568000089,-0.562441389066343,-0.4480736161291701,0.8939966636005579,1.0,0.0
16.0,24.2,0.0,4.8,4.6,26.0,13.0,11.0,75.0,65.0,1022.8,1018.5,4.0,8.0,18.8,23.3,0.0,0.0,0.5253219888177297,0.8509035245341184,0.9843819506325049,-0.17604594647121138,0.5253219888177297,0.8509035245341184
-0.1,18.2,0.0,5.420289231739704,7.656391491519734,28.0,9.0,7.0,81.0,31.0,1025.0,1020.9,4.685714285714286,4.541666666666667,6.7,17.2,0.0,0.0,-0.4480736161291701,0.8939966636005579,-0.9960878351411849,0.08836868610400142,-0.9960878351411849,0.08836868610400142
20.9,27.5,31.8,4.4,0.2,54.0,22.0,22.0,88.0,71.0,1012.2,1009.5,8.0,8.0,22.1,26.7,1.0,1.0,-0.4480736161291701,0.8939966636005579,-0.4480736161291701,0.8939966636005579,0.8268371568000089,-0.562441389066343
6.4,21.3,2.1738461538461538,5.420289231739704,11.7,39.0,22.0,19.0,51.0,34.0,1027.3,1023.1,3.8763440860215055,4.086705202312139,15.2,20.7,0.19615384615384615,0.0,-0.4480736161291701,0.8939966636005579,-0.04422762066183891,-0.999021480034635,0.8268371568000089,-0.562441389066343
8.8,17.7,0.0,5.420289231739704,7.656391491519734,52.0,9.0,31.0,68.0,49.0,1015.8,1015.9,2.0,6.206896551724138,12.5,16.6,0.0,0.0,-0.7739002269689113,0.6333075387972795,-0.2194105534967032,-0.9756326199006828,0.9843819506325049,-0.17604594647121138
17.0,23.6,3.6,4.7715355805243425,6.994023904382472,31.0,15.0,15.0,68.0,55.0,1015.4,1014.2,5.044982698961937,4.73448275862069,20.9,22.7,1.0,0.0,-0.5984600690578581,-0.8011526357338306,-0.9960878351411849,0.08836868610400142,-0.5984600690578581,-0.8011526357338306
12.4,18.4,0.0,1.2,7.8,40.12741330509785,7.0,4.0,91.0,74.0,1023.1,1021.5,1.0,4.0,13.2,17.3,0.0,0.0,0.0,0.0,0.13233681049883228,0.9912048065798491,0.13233681049883228,0.9912048065798491
21.8,22.5,1.0,8.6,0.0,61.0,46.0,35.0,91.0,77.0,1015.2,1016.7,7.0,8.0,21.9,22.0,0.0,1.0,0.13233681049883228,0.9912048065798491,-0.5984600690578581,-0.8011526357338306,-0.5984600690578581,-0.8011526357338306
8.7,16.8,3.4,2.0,5.5,52.0,13.0,20.0,94.0,95.0,1007.9,1002.8,6.0,8.0,11.3,12.4,1.0,1.0,-0.9454304232544339,-0.32582405495135236,1.0,0.0,-0.9454304232544339,-0.32582405495135236
16.3,23.1,1.4,5.420289231739704,7.656391491519734,44.0,22.0,26.0,61.0,44.0,1013.9,1013.7,4.585565349855053,4.580450105286398,18.8,22.0,1.0,0.0,0.9129390999389944,0.4080958218391594,0.9129390999389944,0.4080958218391594,0.9129390999389944,0.4080958218391594
6.9,19.0,0.0,1.6,4.1,28.0,7.0,0.0,68.0,50.0,1020.2,1017.9,7.0,6.0,11.4,18.1,0.0,0.0,-0.4480736161291701,0.8939966636005579,-0.9960878351411849,0.08836868610400142,0.0,0.0
7.9,23.2,0.0,5.0,10.1,28.48739495798319,6.0,4.0,46.0,24.0,1023.9,1021.2,0.0,1.0,15.6,22.3,0.0,0.0,0.0,0.0,0.36731936773024515,-0.9300948780045254,-0.5984600690578581,-0.8011526357338306
23.6,33.9,0.0,6.6,11.1,50.0,26.0,22.0,37.0,17.0,1015.9,1011.8,1.0,0.0,27.8,33.0,0.0,0.0,-0.4480736161291701,0.8939966636005579,-0.04422762066183891,-0.999021480034635,0.6669156003948422,0.7451332645574127
20.1,34.1,0.0,8.8,11.1,39.0,15.0,9.0,64.0,36.0,1018.9,1014.7,0.0,2.0,23.5,31.3,0.0,0.0,0.5253219888177297,0.8509035245341184,-0.8733046400935156,-0.4871745124605095,-0.4480736161291701,0.8939966636005579
17.9,36.7,0.0,14.8,10.7,46.0,24.0,20.0,9.0,4.0,1013.6,1009.1,2.0,6.0,30.7,35.5,0.0,0.0,-0.4480736161291701,0.8939966636005579,-0.4480736161291701,0.8939966636005579,0.8268371568000089,-0.562441389066343
9.6,17.2,6.2,1.6,2.1,44.0,13.0,15.0,82.0,63.0,1016.1,1017.0,7.0,7.0,12.4,15.9,1.0,0.0,-0.9960878351411849,0.08836868610400142,-0.9960878351411849,0.08836868610400142,0.9129390999389944,0.4080958218391594
-1.1,15.9,0.0,5.420289231739704,7.656391491519734,17.0,0.0,9.0,81.0,41.0,1019.8,1018.4,4.585565349855053,4.580450105286398,4.9,15.8,0.0,0.0,0.6669156003948422,0.7451332645574127,0.0,0.0,-0.9454304232544339,-0.32582405495135236
8.6,10.2,0.2,1.0,0.0,30.0,13.0,13.0,86.0,86.0,1011.4,1013.0,7.0,7.0,9.4,9.5,0.0,0.0,0.13233681049883228,0.9912048065798491,0.9129390999389944,0.4080958218391594,-0.5984600690578581,-0.8011526357338306
15.4,29.8,0.0,10.4,11.8,39.0,11.0,20.0,44.0,35.0,1015.2,1011.0,5.0,6.0,20.8,27.2,0.0,0.0,0.13233681049883228,0.9912048065798491,-0.4480736161291701,0.8939966636005579,0.13233681049883228,0.9912048065798491
-1.3,16.2,0.0,1.0,7.656391491519734,15.0,7.0,4.0,91.0,45.0,1024.6,1021.7,4.391111111111111,4.919354838709677,6.0,15.8,0.0,0.0,1.0,0.0,0.9129390999389944,0.4080958218391594,-0.2194105534967032,-0.9756326199006828
12.1,16.2,5.8,5.420289231739704,7.656391491519734,69.0,24.0,26.0,76.0,81.0,1011.4,1012.2,4.585565349855053,4.580450105286398,14.5,11.1,1.0,1.0,0.9843819506325049,-0.17604594647121138,0.9843819506325049,-0.17604594647121138,0.9843819506325049,-0.17604594647121138
19.5,24.9,0.4,5.2,2.7,33.0,15.0,19.0,94.0,72.0,1016.5,1012.8,8.0,6.0,20.0,24.3,0.0,0.0,-0.5984600690578581,-0.8011526357338306,-0.5984600690578581,-0.8011526357338306,0.9129390999389944,0.4080958218391594
18.7,21.0,4.0,1.8,0.0,52.0,26.0,37.0,88.0,77.0,1017.4,1015.5,8.0,8.0,19.3,20.1,1.0,1.0,-0.4480736161291701,0.8939966636005579,0.8268371568000089,-0.562441389066343,-0.4480736161291701,0.8939966636005579
-3.8,-1.0,12.4,5.420289231739704,7.656391491519734,57.0,24.0,26.0,100.0,100.0,1017.4989079446407,1015.1470960504763,4.585565349855053,4.580450105286398,-3.7,-2.9,1.0,1.0,-0.7739002269689113,0.6333075387972795,0.9843819506325049,-0.17604594647121138,0.9843819506325049,-0.17604594647121138
4.1,21.5,0.0,3.983870967741934,7.656391491519734,20.0,0.0,13.0,75.0,38.0,1025.4,1022.0,4.391111111111111,4.919354838709677,11.6,19.9,0.0,0.0,0.36731936773024515,-0.9300948780045254,0.0,0.0,-0.7739002269689113,0.6333075387972795
6.5,16.9,0.0,4.823076923076924,7.656391491519734,30.0,2.0,13.0,61.0,55.0,1024.1,1022.1,6.310344827586207,5.348484848484849,10.0,16.4,0.0,0.0,-0.9454304232544339,-0.32582405495135236,-0.04422762066183891,-0.999021480034635,-0.2194105534967032,-0.9756326199006828
7.8,20.4,0.0,5.420289231739704,7.656391491519734,33.0,9.0,9.0,28.0,40.0,1017.4989079446407,1015.1470960504763,4.585565349855053,4.580450105286398,13.5,20.0,0.0,0.0,0.36731936773024515,-0.9300948780045254,-0.7739002269689113,0.6333075387972795,0.9843819506325049,-0.17604594647121138
6.6,13.1,0.2,2.8,8.2,61.0,31.0,30.0,62.0,53.0,1013.5,1014.0,5.0,1.0,10.6,12.3,0.0,0.0,-0.9454304232544339,-0.32582405495135236,-0.2194105534967032,-0.9756326199006828,-0.9454304232544339,-0.32582405495135236
10.4,16.5,0.0,7.4,5.6,98.0,50.0,28.0,59.0,51.0,1001.1,1002.1,7.0,4.0,14.3,16.1,0.0,1.0,1.0,0.0,1.0,0.0,0.6669156003948422,0.7451332645574127
