Rainfall,Sunshine,WindGustSpeed,Humidity3pm,Pressure3pm,Cloud9am,RainTomorrow
2.4,6.477812105930442,72.0,98.0,1014.1593321006692,5.218032641978995,1.0
2.0,2.8,24.0,78.0,1019.6,8.0,1.0
0.0,6.477812105930442,24.0,65.0,1016.6,5.0,1.0
0.6,9.9,54.0,28.0,1011.3,1.0,0.0
0.0,8.5,57.0,63.0,1000.8,2.0,1.0
0.6,6.477812105930442,28.0,76.51351351351352,1014.1593321006692,5.218032641978995,1.0
0.0,6.9,43.0,29.0,1009.6,7.0,1.0
0.0,3.4,37.0,53.0,1019.4,8.0,0.0
2.4,6.6,61.0,69.0,1019.6,6.0,1.0
0.0,6.477812105930442,31.0,81.0,1014.1593321006692,5.218032641978995,1.0
0.0,10.8,39.0,47.0,1013.2,4.0,0.0
60.8,6.477812105930442,54.0,84.0,1021.9,8.0,1.0
0.0,6.477812105930442,52.0,30.0,1011.8,5.218032641978995,0.0
14.4,1.3,76.0,97.0,1020.5,8.0,1.0
0.0,10.7,39.0,52.0,1011.8,7.0,0.0
0.0,4.3,41.0,40.0,1013.6,4.0,1.0
12.2,6.84,41.135714285714286,89.0,1014.8866197183094,5.212962962962963,1.0
6.2,0.0,22.0,93.0,1008.3,8.0,1.0
0.0,6.477812105930442,30.0,38.0,1008.2,4.0,0.0
27.8,6.2,44.0,56.0,1018.2,6.0,0.0
1.8,6.477812105930442,43.0,75.0,1014.1593321006692,5.218032641978995,0.0
6.0,4.0,63.0,80.0,998.2,7.0,1.0
1.0,6.477812105930442,50.0,78.0,1006.6,5.218032641978995,1.0
4.857425742574256,6.293103448275862,41.0,72.0,1015.9,8.0,1.0
0.2,8.3,41.0,32.0,1018.7,2.0,0.0
0.0,11.3,54.0,30.0,997.0,0.0,0.0
0.0,6.84,26.0,30.0,1020.6,0.0,0.0
1.2,2.6,52.0,61.0,1019.5,7.0,0.0
2.0,8.3,63.0,39.0,1010.5,1.0,1.0
0.0,9.0,59.0,37.0,1013.3,2.0,1.0
2.0,6.477812105930442,41.93301203424867,61.83185840707964,1014.1593321006692,5.0,1.0
0.0,13.3,52.0,8.0,1018.2,0.0,0.0
3.6,5.9,70.0,68.0,1011.0,4.0,1.0
0.0,6.477812105930442,43.0,9.0,1014.1593321006692,5.218032641978995,0.0
0.0,7.173333333333332,35.0,18.0,1017.3,5.218032641978995,0.0
0.2,6.477812105930442,17.0,41.0,1014.1593321006692,5.218032641978995,0.0
8.0,6.293103448275862,44.586776859504134,96.0,1012.7,8.0,1.0
8.8,0.8,31.0,93.0,1021.2,7.0,1.0
0.0,7.9,100.0,37.0,1006.5,6.0,1.0
0.0,6.477812105930442,33.0,65.0,1016.0,5.218032641978995,1.0
0.0,5.97037037037037,17.0,33.0,1027.8,0.0,0.0
0.0,6.477812105930442,31.0,70.0,1014.1593321006692,5.218032641978995,0.0
0.0,6.477812105930442,41.93301203424867,61.83185840707964,1014.1593321006692,1.0,0.0
6.6,6.477812105930442,45.967532467532465,59.0,1014.4,5.218032641978995,0.0
0.4,6.0095238095238095,33.0,53.0,1012.0,8.0,1.0
4.0,6.477812105930442,61.0,93.0,1020.8,6.0,1.0
0.8,5.480246913580245,52.0,89.0,1008.7,5.218032641978995,1.0
1.2,6.0,22.0,85.0,1009.6,5.218032641978995,1.0
2.8,6.477812105930442,30.0,28.0,1014.1593321006692,5.218032641978995,0.0
0.0,1.6,33.0,51.0,1015.1508064516128,7.0,1.0
0.0,6.477812105930442,35.0,63.0,1015.5,5.218032641978995,1.0
39.8,2.7,41.93301203424867,89.0,1012.8,7.0,1.0
0.0,0.1,56.0,45.0,1010.3,5.218032641978995,1.0
0.0,6.477812105930442,43.0,69.0,1014.1593321006692,5.218032641978995,1.0
0.8,6.2,69.0,59.0,1003.4,5.228813559322034,1.0
0.0,6.477812105930442,33.0,58.0,1019.9,6.7368421052631575,0.0
0.0,13.1,26.0,13.0,1016.0,0.0,0.0
1.8,6.477812105930442,46.0,56.0,1022.5,5.218032641978995,0.0
1.6,8.1,37.0,58.0,1016.2,5.218032641978995,0.0
3.2,6.477812105930442,65.0,66.0,1009.7,5.218032641978995,1.0
0.8,6.477812105930442,37.0,79.0,1013.5,5.218032641978995,1.0
3.0,5.908461538461538,41.93301203424867,67.54471544715447,1005.6,4.0,1.0
0.2,6.477812105930442,48.0,66.0,1025.7,5.218032641978995,0.0
2.4,7.6,48.0,21.0,1008.6,7.0,0.0
0.4,6.477812105930442,46.0,90.0,1013.2,5.218032641978995,1.0
2.4,4.5,50.0,74.0,1013.6,8.0,1.0
0.0,9.4,26.0,38.0,1018.5,1.0,0.0
0.0,11.4,31.0,64.0,1015.8,5.390243902439025,1.0
0.8,0.0,37.0,70.0,1010.6,8.0,1.0
20.8,6.477812105930442,39.0,73.0,1003.3,8.0,1.0
10.0,6.477812105930442,26.0,67.0,1014.3,5.218032641978995,0.0
0.2,6.477812105930442,35.0,86.0,1021.6,2.0,0.0
0.2,6.293103448275862,31.0,55.0,1016.3,8.0,0.0
0.0,1.3,19.0,63.0,1014.9,7.0,0.0
2.6,6.477812105930442,59.0,66.0,1011.6022727272722,8.0,1.0
0.0,6.477812105930442,26.0,54.0,1015.9,5.218032641978995,0.0
10.0,6.477812105930442,41.93301203424867,71.0,1014.1593321006692,8.0,0.0
9.6,4.0,63.0,83.0,1003.5,8.0,1.0
0.0,6.477812105930442,39.0,61.0,1016.0,5.218032641978995,1.0
0.0,6.477812105930442,48.0,37.0,1015.4,5.218032641978995,0.0
0.0,6.477812105930442,22.0,60.0,1026.2,7.1066666666666665,0.0
0.0,5.97037037037037,30.0,33.0,1021.0,6.0,0.0
7.0,10.3,33.0,55.0,1023.3,5.0,0.0
0.0,13.2,26.0,15.0,1006.7,0.0,0.0
20.0,6.477812105930442,48.0,39.0,998.5,5.866666666666666,1.0
12.2,0.2,37.0,75.0,1016.8,8.0,1.0
1.6,6.7,37.0,74.0,1007.4,3.0,1.0
0.0,6.477812105930442,33.0,26.0,1029.9,5.218032641978995,0.0
6.6,10.1,65.0,59.0,1008.1,4.0,1.0
4.857425742574256,6.293103448275862,61.0,64.0,1012.8,8.0,1.0
0.0,7.173333333333332,37.0,51.0,1015.4,5.218032641978995,0.0
36.6,7.3,41.0,90.0,1007.6,7.0,1.0
0.0,4.1,44.0,42.0,1013.9,3.0,1.0
0.2,6.5,28.0,87.0,1026.2,5.0,1.0
1.0,6.343181818181818,63.0,47.0,1006.3,1.0,1.0
0.4,9.7,37.0,55.0,1018.9,6.0,1.0
0.4,0.0,39.0,100.0,1004.7,7.0,1.0
0.0,12.6,33.0,32.0,1006.4,1.0,0.0
0.0,9.0,81.0,13.0,1006.3,1.0,0.0
0.0,6.84,39.0,62.0,1028.2,5.212962962962963,0.0
0.0,7.173333333333332,43.0,88.0,1013.7,5.218032641978995,1.0
0.0,6.343181818181818,22.0,51.0,1022.9,8.0,0.0
0.0,6.477812105930442,41.93301203424867,61.83185840707964,1014.1593321006692,8.0,1.0
0.0,4.8,26.0,74.0,1009.3,7.0,1.0
14.6,2.0,44.0,88.0,1015.9,8.0,0.0
0.0,8.4,46.0,47.0,1009.2,1.0,1.0
2.6,6.477812105930442,35.0,76.51351351351352,1014.1593321006692,5.218032641978995,1.0
13.0,7.5,41.93301203424867,74.0,1014.2,6.0,1.0
0.0,6.477812105930442,41.0,19.0,1014.7,6.461538461538462,0.0
5.0,6.477812105930442,24.0,57.0,1016.2,5.218032641978995,0.0
0.0,7.0,46.0,46.0,1002.9,2.0,0.0
0.8,6.293103448275862,15.0,77.0,1022.1,7.0,1.0
0.0,10.2,33.0,55.0,1013.1,4.0,1.0
7.2,2.1,54.0,80.0,1015.5,8.0,1.0
0.0,9.4,50.0,39.0,1017.0,0.0,0.0
1.6,1.0,57.0,87.0,1006.6,7.0,1.0
0.2,6.477812105930442,52.0,64.0,1012.2,5.218032641978995,1.0
0.0,6.477812105930442,43.0,69.0,1022.4,6.461538461538462,1.0
17.0,1.1,31.0,85.0,1012.2,6.0,0.0
0.0,9.3,33.0,71.0,1020.9,1.0,0.0
0.2,4.0,39.51376146788991,61.0,1004.0,7.0,1.0
14.8,3.7,37.0,90.0,1004.3,7.0,1.0
0.2,12.4,26.0,50.0,1020.1,4.0,0.0
0.0,5.97037037037037,30.0,59.0,1027.2,7.0,1.0
0.0,5.480246913580245,85.0,49.0,1002.4,5.218032641978995,1.0
0.0,6.477812105930442,31.0,96.0,1012.7,5.218032641978995,1.0
0.0,11.4,30.0,18.0,1008.5,2.0,0.0
0.0,6.84,46.0,50.0,1011.6,5.212962962962963,1.0
11.4,6.477812105930442,83.0,75.0,1005.3,5.218032641978995,1.0
10.0,6.477812105930442,41.0,86.0,1018.1,8.0,1.0
4.6,4.5,35.0,71.0,1020.7,6.0,1.0
0.0,2.9,20.0,70.0,1030.2,7.0,0.0
2.2,3.2,61.0,70.0,1008.8,7.0,1.0
0.0,11.3,50.0,15.0,1006.2,0.0,1.0
0.6,5.8,63.0,62.0,1008.3,5.228813559322034,1.0
1.4,6.84,41.0,87.0,995.5,7.0,1.0
5.0,6.477812105930442,41.0,94.0,1002.4,5.218032641978995,1.0
0.0,11.8,39.0,30.0,1013.7,5.0,0.0
0.2,6.477812105930442,35.0,65.0,1023.3,5.218032641978995,0.0
25.2,5.9,56.0,55.0,1008.3,5.218032641978995,1.0
0.0,9.114285714285712,61.0,32.0,1008.2,2.0,0.0
0.0,6.477812105930442,50.0,49.0,1021.1,5.866666666666666,0.0
0.0,13.3,39.0,25.0,1014.1,1.0,0.0
0.0,6.477812105930442,37.0,78.0,1022.1,5.218032641978995,1.0
1.4,6.3,56.0,80.0,1005.5,6.0,1.0
6.2,6.1,39.0,76.0,1022.5,5.218032641978995,1.0
0.4,3.0,28.0,68.0,1032.2,3.0,0.0
13.8,6.477812105930442,81.0,88.0,1007.2,5.218032641978995,1.0
42.4,2.3,50.0,79.0,1010.6,6.0,1.0
0.0,5.9,33.0,42.0,1017.6,3.0,0.0
0.0,6.477812105930442,41.93301203424867,73.0,1014.1593321006692,7.0,0.0
0.0,6.477812105930442,33.0,43.0,1011.6,7.0,0.0
4.6,5.9,43.0,48.0,1019.2,5.218032641978995,0.0
0.0,12.3,33.0,31.0,1010.3,6.0,0.0
0.0,6.038732394366196,35.0,63.0,1018.4,8.0,0.0
0.0,6.477812105930442,28.0,59.0,1014.1593321006692,5.218032641978995,0.0
0.0,6.477812105930442,57.0,42.0,1013.0,5.866666666666666,1.0
5.2,6.038732394366196,57.0,71.0,1005.1,2.0,1.0
0.0,6.477812105930442,41.93301203424867,25.0,1014.1593321006692,0.0,0.0
0.0,12.5,41.93301203424867,71.0,1018.7,2.0,0.0
4.8,6.038732394366196,48.0,70.0,1018.1,8.0,1.0
0.0,7.512371134020618,83.0,24.0,998.2,4.036697247706422,1.0
0.0,13.3,41.93301203424867,73.0,1017.3,1.0,0.0
0.0,6.0095238095238095,38.979729729729726,68.0,1020.2,5.314516129032258,0.0
0.0,10.9,63.0,59.0,1017.1,7.0,0.0
30.6,1.4,30.0,76.0,1006.4,7.0,1.0
0.0,4.7,43.0546875,63.0,1006.4,2.0,0.0
2.8,3.3,41.0,69.0,1018.8,6.0,1.0
0.0,6.84,28.0,99.0,1006.4,6.0,1.0
2.4,6.477812105930442,44.0,57.0,1021.1,7.1066666666666665,0.0
0.8,6.477812105930442,33.0,52.0,1012.9,5.218032641978995,1.0
0.0,7.173333333333332,50.0,18.0,1013.8,5.218032641978995,0.0
9.0,6.938211382113818,65.0,84.0,999.5,8.0,1.0
0.0,9.0,26.0,47.0,1023.8,1.0,0.0
0.0,4.4,20.0,55.0,1021.7,7.0,0.0
10.8,8.2,30.0,45.0,1017.1,1.0,0.0
2.0641025641025643,7.173333333333332,24.0,41.0,1015.2,5.218032641978995,1.0
15.2,6.477812105930442,33.0,98.0,1014.1593321006692,5.218032641978995,1.0
1.2,6.477812105930442,54.0,86.0,1012.3,5.218032641978995,1.0
2.8,6.477812105930442,67.0,66.0,1016.2,5.218032641978995,0.0
0.0,4.4,33.0,62.0,1010.2,7.0,0.0
0.0,6.477812105930442,78.0,39.0,1014.1593321006692,5.218032641978995,1.0
0.0,1.8,30.0,49.0,994.8,7.0,1.0
0.0,6.477812105930442,33.0,62.0,1017.2,6.666666666666667,0.0
8.4,6.84,59.0,43.0,1014.9,5.212962962962963,0.0
0.0,5.97037037037037,39.0,38.0,1026.1,1.0,0.0
21.8,6.477812105930442,20.0,98.0,994.8,8.0,1.0
0.0,6.477812105930442,33.0,38.0,1020.1,5.218032641978995,0.0
0.0,6.2,56.0,42.0,1010.2,7.0,1.0
0.6,6.477812105930442,30.0,61.0,1011.6022727272722,8.0,0.0
0.0,9.4,35.0,77.0,1016.1,6.0,1.0
0.0,0.7,43.0,75.0,1011.7,7.0,1.0
4.4,5.9,48.0,60.0,1006.8,8.0,1.0
12.8,6.477812105930442,72.0,84.0,1005.6,5.218032641978995,1.0
3.2,10.9,54.0,38.0,1005.7,1.0,0.0
0.0,5.97037037037037,26.0,22.0,1008.7,1.0,0.0
16.4,6.477812105930442,69.0,44.0,1007.7,8.0,1.0
5.2,10.7,70.0,62.0,1006.9,2.0,1.0
0.0,6.477812105930442,35.0,17.0,1007.4,6.428571428571429,0.0
0.0,6.477812105930442,50.0,40.0,1014.4,6.666666666666667,0.0
0.0,6.477812105930442,39.0,57.28125,1009.3,3.591549295774648,0.0
0.0,11.3,37.0,58.0,1014.2,3.0,0.0
2.2,11.0,57.0,51.0,1012.6,3.0,0.0
2.2,8.3,57.0,66.0,1012.3,7.0,1.0
0.0,6.477812105930442,43.0,39.0,1013.2,5.218032641978995,1.0
38.2,3.0,44.0,75.0,1006.8,7.0,1.0
0.0,10.3,43.0,29.0,1014.6,1.0,0.0
0.8,6.293103448275862,48.0,54.0,1008.2,2.0,0.0
0.2,10.0,26.0,87.0,1026.9,6.0,0.0
0.0,7.512371134020618,28.0,30.0,1017.5,4.036697247706422,0.0
0.0,12.6,28.0,42.0,1018.9,3.0,0.0
7.4,6.477812105930442,63.0,57.0,1015.0,5.218032641978995,1.0
16.8,6.477812105930442,41.0,67.0,1014.7,5.218032641978995,1.0
0.4,6.477812105930442,61.0,93.0,1015.6,8.0,0.0
0.0,9.6,31.0,53.0,1024.0,1.0,0.0
0.2,2.1,63.0,27.0,1000.4,7.0,1.0
0.0,8.8,37.0,49.0,1020.1,5.218032641978995,0.0
0.0,10.2,43.0546875,51.0,1007.8,1.0,0.0
2.6,6.477812105930442,41.0,96.0,999.1,8.0,1.0
0.0,7.512371134020618,39.0,54.0,1016.0,2.0,1.0
10.8,6.477812105930442,35.0,96.0,1015.7,5.218032641978995,1.0
0.0,11.1,33.0,17.0,1018.3,0.0,0.0
0.0,6.2,35.0,51.0,1022.6,7.0,0.0
3.2,6.477812105930442,59.0,51.0,1014.1593321006692,5.218032641978995,0.0
0.0,6.477812105930442,43.0,57.28125,1015.3,2.0,0.0
1.8,1.9,61.0,80.0,1009.9,8.0,1.0
0.0,9.1,41.0,7.0,1009.3,5.0,0.0
3.4,2.0,37.0,77.0,1014.0,7.0,1.0
0.2,0.7,74.0,72.0,1009.8,8.0,1.0
3.6,11.9,61.0,21.0,1006.3,1.0,0.0
0.0,12.2,52.0,30.0,1016.1,6.0,0.0
0.0,6.477812105930442,31.0,45.0,1011.2,6.7368421052631575,0.0
0.0,0.0,37.0,67.02732240437159,1005.1,5.218032641978995,1.0
0.0,6.477812105930442,20.0,75.0,1021.9,3.0,0.0
0.0,6.477812105930442,28.0,77.0,1011.5,5.218032641978995,0.0
0.0,6.477812105930442,43.0,55.0,1013.4,6.666666666666667,1.0
0.4,6.477812105930442,70.0,59.0,1009.9,5.218032641978995,1.0
0.0,13.0,41.0,38.0,1015.2,1.0,0.0
2.8,6.343181818181818,43.0,96.0,1018.1,8.0,1.0
2.0,1.2,31.0,92.0,1012.5,7.0,1.0
0.0,4.0,69.0,74.0,1029.8,7.0,0.0
0.2,4.908124999999999,43.0,59.0,1014.1,6.580246913580247,1.0
2.2,6.477812105930442,48.0,54.0,1014.1593321006692,5.218032641978995,1.0
0.0,6.477812105930442,17.0,41.0,1015.1,8.0,0.0
3.6,9.5,41.0,51.0,1015.4,3.0,1.0
20.0,6.477812105930442,43.0,85.0,1010.6,7.0,1.0
0.2,0.2,52.0,65.0,1002.4,7.0,1.0
0.0,0.7,31.0,72.0,1027.3,7.0,1.0
0.0,7.6,46.0,60.0,1015.4,4.0,0.0
0.0,8.4,20.0,46.0,1017.3,3.0,0.0
0.0,6.477812105930442,44.0,57.28125,1008.3,4.0,0.0
1.0,4.2,41.0,69.0,1024.1,8.0,1.0
5.4,9.1,37.0,77.0,1019.5,6.0,1.0
0.0,9.5,57.0,70.0,1020.1,1.0,0.0
0.0,6.477812105930442,44.0,21.0,1014.1593321006692,5.218032641978995,0.0
0.0,0.2,20.0,92.0,1006.2,7.0,1.0
30.8,7.8,24.0,62.0,1013.1,7.0,1.0
0.0,0.9,35.0,80.0,1008.1,7.0,1.0
6.8,6.477812105930442,37.0,93.0,1006.4,6.7368421052631575,1.0
0.0,6.84,41.135714285714286,6.0,1014.8866197183094,5.212962962962963,1.0
0.0,7.8,26.0,36.0,1022.5,5.0,0.0
0.4,6.6,26.0,63.0,1010.3,6.0,0.0
0.0,7.6,41.0,55.0,1020.5,1.0,0.0
0.0,6.477812105930442,61.0,76.0,1006.1,5.218032641978995,0.0
0.0,5.97037037037037,31.0,19.0,1016.7,6.0,0.0
0.0,11.1,44.0,41.0,1019.5,2.0,0.0
0.2,7.2,44.0,50.0,1017.3,5.228813559322034,0.0
0.0,6.477812105930442,26.0,47.0,1022.5,5.218032641978995,0.0
0.0,3.9,41.93301203424867,93.0,1014.6,2.0,1.0
0.0,6.477812105930442,41.93301203424867,61.83185840707964,1014.1593321006692,8.0,1.0
0.0,7.512371134020618,28.0,12.0,1007.8,4.036697247706422,0.0
2.6,6.477812105930442,33.0,92.0,1015.9,7.0,1.0
3.0,5.908461538461538,41.93301203424867,67.54471544715447,1014.1,6.0,1.0
0.0,6.477812105930442,37.0,90.0,1018.9,7.1066666666666665,1.0
0.0,5.8,39.0,97.0,1024.8,7.0,0.0
121.6,3.1,22.0,82.0,1005.0,7.0,1.0
8.6,7.0,33.0,51.0,1022.1,8.0,0.0
0.0,8.8,44.0,19.0,1011.1,6.0,0.0
0.0,12.1,44.0,39.0,1019.4,4.0,0.0
6.8,8.6,39.0,43.0,1007.1,1.0,0.0
11.4,12.2,39.0,69.0,1008.3,5.0,1.0
0.0,13.7,31.0,17.0,1014.7,5.218032641978995,0.0
0.0,5.97037037037037,35.0,3.0,1003.7,0.0,0.0
2.2,2.0,33.0,83.0,1008.3,6.0,1.0
1.0,7.512371134020618,33.0,37.0,1011.5,8.0,0.0
0.6,0.2,43.0,91.0,1010.9,7.0,1.0
0.8,6.477812105930442,46.0,94.0,1015.3,5.218032641978995,1.0
23.6,6.477812105930442,26.0,86.0,1014.1593321006692,5.218032641978995,1.0
3.2,0.0,30.0,91.0,1010.4,8.0,1.0
2.4,6.477812105930442,56.0,39.0,1001.0,3.0,1.0
37.8,4.1,35.0,80.0,1009.5,7.0,1.0
0.2,6.477812105930442,46.0,46.0,1014.4,2.0,0.0
2.2,2.4,33.0,76.0,1015.8,7.0,0.0
0.0,0.5,22.0,96.0,1009.7,7.0,1.0
0.8,8.3,74.0,46.0,1018.8,2.0,1.0
0.0,6.7,52.0,29.0,1007.4,4.615384615384615,1.0
1.6,5.908461538461538,41.93301203424867,67.54471544715447,1015.7,6.0,0.0
0.2,6.477812105930442,26.0,59.0,1028.8,3.0,0.0
0.4,6.477812105930442,31.0,67.0,1018.0,5.218032641978995,0.0
0.0,8.6,24.0,55.0,1014.0,2.0,0.0
0.0,9.9,33.0,32.0,1017.4,0.0,0.0
0.0,6.477812105930442,37.0,29.0,1015.3,5.866666666666666,0.0
0.0,3.0,37.0,74.0,1012.3,8.0,1.0
0.0,5.97037037037037,28.0,52.0,1020.1,8.0,0.0
14.2,6.477812105930442,31.0,74.0,1011.7,5.218032641978995,1.0
0.0,5.8,48.73446327683616,57.68361581920904,1013.3,7.0,1.0
0.0,8.4,37.0,67.0,1021.0,3.0,1.0
0.2,11.6,26.0,56.0,1014.3,5.0,0.0
0.0,3.7,41.0,33.0,1009.6,7.0,1.0
4.2,6.477812105930442,52.0,56.0,1012.0,6.461538461538462,1.0
0.2,0.2,37.0,53.0,1016.2,7.0,1.0
0.0,6.477812105930442,54.0,25.0,1012.4,4.0,0.0
0.0,6.477812105930442,54.0,21.0,1014.1593321006692,5.218032641978995,0.0
0.0,2.0,24.0,63.0,1023.3,7.0,0.0
10.6,0.0,63.0,77.0,1009.2,8.0,1.0
0.0,6.477812105930442,24.0,59.0,1020.4,5.218032641978995,0.0
0.0,10.5,65.0,36.0,1009.5,4.0,0.0
0.0,6.477812105930442,50.0,59.0,1005.3,6.666666666666667,1.0
5.4,6.477812105930442,52.0,58.0,1001.1,5.218032641978995,1.0
1.0,9.9,52.0,45.0,1018.4,1.0,0.0
0.0,6.477812105930442,26.0,36.0,1013.4,5.218032641978995,0.0
0.0,6.477812105930442,61.0,34.0,1006.0,7.0,0.0
0.0,5.3,26.0,47.0,1020.6,6.0,1.0
1.2,6.477812105930442,54.0,13.0,1014.1593321006692,5.218032641978995,0.0
0.0,8.2,50.0,31.0,1002.5,7.0,0.0
0.0,8.1,22.0,32.0,1030.9,2.0,0.0
0.0,6.477812105930442,113.0,63.0,1014.1593321006692,5.218032641978995,1.0
25.0,6.477812105930442,50.0,70.0,1002.8,5.218032641978995,1.0
0.0,8.4,56.0,40.0,1009.5,2.0,1.0
0.4,4.0,31.0,63.0,1021.7,6.0,0.0
0.0,6.477812105930442,41.0,78.0,1008.0,7.0,0.0
2.0,6.477812105930442,17.0,63.0,1023.7,5.218032641978995,1.0
3.4,4.6,67.0,44.0,1012.4,7.0,1.0
0.0,1.6,50.0,72.0,1011.2,8.0,1.0
0.0,6.477812105930442,44.0,69.0,1008.5,5.218032641978995,1.0
6.0,8.6,63.0,71.0,1017.4,7.0,1.0
2.8,5.97037037037037,35.0,72.0,1009.0,7.0,1.0
0.0,6.477812105930442,46.0,23.0,1007.2,5.218032641978995,1.0
0.0,10.8,39.0,45.0,1009.0,4.0,0.0
0.0,6.84,20.0,96.0,1010.9,8.0,1.0
15.0,6.477812105930442,39.0,72.0,1013.5,6.7368421052631575,1.0
10.6,6.477812105930442,41.93301203424867,87.0,1014.1593321006692,8.0,1.0
1.8,6.477812105930442,40.8515625,47.0,1014.1593321006692,5.218032641978995,0.0
0.0,6.477812105930442,41.0,78.0,1012.9,5.218032641978995,1.0
0.0,7.8,56.0,49.0,1015.6,7.0,0.0
26.8,6.0095238095238095,43.0,93.0,1021.2,8.0,1.0
6.2,6.8,46.0,69.0,1020.3,7.0,1.0
0.2,6.477812105930442,28.0,69.0,1006.1,1.0,1.0
0.0,6.477812105930442,37.0,18.0,1010.1,5.218032641978995,0.0
1.4,6.477812105930442,57.0,60.0,1013.0,8.0,1.0
0.6,6.477812105930442,48.0,50.0,1003.5,6.0,1.0
3.0,6.1,33.0,75.0,1004.7,7.0,1.0
0.6,6.7,41.0,76.0,1005.0,7.0,1.0
0.0,0.0,56.0,65.0,1007.1,8.0,1.0
9.4,0.0,31.0,97.0,1004.5,5.218032641978995,1.0
0.0,6.477812105930442,15.0,100.0,1011.0,5.218032641978995,1.0
0.0,6.5,54.0,47.0,1014.5,7.0,0.0
2.0,6.1,59.0,74.0,1007.9,7.0,1.0
2.4,6.477812105930442,35.0,51.0,1018.7,5.866666666666666,0.0
0.0,6.477812105930442,35.0,54.0,1014.1593321006692,5.218032641978995,0.0
0.0,4.3,44.0,31.0,1014.1,7.0,0.0
0.0,7.5,37.0,44.0,1008.1,7.0,1.0
0.0,9.6,28.0,57.0,1016.9,1.0,0.0
17.2,7.0,65.0,57.0,1019.2,7.0,1.0
0.0,10.3,43.0,40.0,1022.5,5.218032641978995,0.0
0.4,0.8,26.0,69.0,1010.9,7.0,0.0
1.6,6.477812105930442,43.0,76.0,1011.0,5.218032641978995,1.0
0.0,10.9,39.0,56.0,1017.7,3.0,1.0
7.6,0.0,35.0,89.0,1013.3,8.0,1.0
0.0,7.8,31.0,45.0,1029.6,1.0,0.0
0.0,3.2,30.0,48.0,1018.1,8.0,0.0
0.0,5.97037037037037,54.0,13.0,1007.7,7.0,1.0
12.0,6.477812105930442,41.93301203424867,89.0,1014.1593321006692,5.0,1.0
0.2,7.3,35.0,67.0,1005.9,4.0,1.0
0.0,6.477812105930442,54.0,36.0,1018.9,4.0,0.0
0.0,9.114285714285712,35.0,24.0,1013.0,3.0,0.0
0.0,6.477812105930442,19.0,63.0,1019.4,8.0,0.0
3.4,2.7,44.586776859504134,86.0,1018.5,7.0,1.0
0.4,6.2,31.0,60.0,1028.9,5.336,0.0
0.0,6.477812105930442,41.93301203424867,61.83185840707964,1014.1593321006692,6.0,0.0
2.6,6.477812105930442,33.0,85.0,1002.3,7.0,1.0
0.2,6.477812105930442,44.0,62.0,1013.3,6.666666666666667,1.0
0.4,6.477812105930442,65.0,49.0,1006.9,5.218032641978995,1.0
16.0,6.477812105930442,43.0,97.0,1014.1593321006692,5.218032641978995,1.0
0.4,3.2,44.0,65.0,1017.1,7.0,1.0
8.4,4.0,41.93301203424867,85.0,991.6,8.0,1.0
0.0,6.477812105930442,48.0,49.0,1014.1593321006692,5.218032641978995,0.0
0.2,5.825142857142859,43.0546875,72.0,1020.5,7.0,0.0
0.0,9.114285714285712,31.0,12.0,1016.7,0.0,0.0
0.0,7.7,28.0,63.0,1012.2,6.0,0.0
0.0,6.477812105930442,56.0,68.0,1005.3,6.666666666666667,0.0
0.0,6.477812105930442,33.0,21.0,1017.4,6.428571428571429,0.0
0.4,6.477812105930442,24.0,46.0,1019.9,5.218032641978995,0.0
0.0,6.477812105930442,46.0,15.0,1014.1593321006692,5.218032641978995,0.0
69.6,6.477812105930442,56.0,91.0,1011.1,5.866666666666666,1.0
7.2,0.0,59.0,77.0,1009.5,7.0,1.0
0.0,5.4,46.0,93.0,1005.9,7.0,1.0
0.2,6.477812105930442,30.0,37.0,1014.1593321006692,5.218032641978995,0.0
0.4,2.8,35.0,99.0,1013.7,5.218032641978995,1.0
0.0,6.477812105930442,37.41304347826087,57.0,1034.6,6.7368421052631575,0.0
3.2,0.2,50.0,54.0,1020.4,5.766355140186916,0.0
0.0,6.477812105930442,30.0,37.0,1024.5,5.218032641978995,0.0
5.8,6.477812105930442,35.0,99.0,1007.9,5.866666666666666,1.0
0.0,12.0,24.0,39.0,1017.3,1.0,0.0
0.0,9.7,28.0,37.0,1015.4,1.0,0.0
0.4,4.0,24.0,87.0,1019.1,5.218032641978995,1.0
0.0,10.6,50.0,37.0,1021.5,1.0,0.0
3.2,4.1,50.0,85.0,1014.4,7.0,1.0
0.0,6.477812105930442,44.0,47.0,1013.5,5.218032641978995,0.0
0.0,10.8,33.0,51.0,1012.1,2.0,0.0
0.0,6.477812105930442,41.93301203424867,59.0,1014.1593321006692,5.0,0.0
0.0,6.477812105930442,31.0,33.0,1021.6,5.866666666666666,0.0
1.2,7.1,30.0,49.0,1014.4,7.0,1.0
0.0,0.5,22.0,62.0,1003.8,7.0,0.0
0.0,10.0,44.0,40.0,1021.8,6.0,0.0
104.2,6.477812105930442,57.0,88.0,1001.9,8.0,1.0
38.2,6.477812105930442,39.0,70.0,1015.2,5.218032641978995,1.0
0.0,6.477812105930442,61.0,59.0,1014.1593321006692,5.218032641978995,1.0
0.0,6.477812105930442,41.0,50.0,1019.0,6.666666666666667,0.0
23.6,9.2,31.0,57.0,1004.5,7.0,0.0
